epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,365.216,1.82118,2.34768,1.56057,0.39161,0.20833,0.17949,0.06539,1.55858,2.69299,1.43075,0.008581,0.008581,0.008581
45,373.328,1.47345,2.21923,1.44049,0.01375,0.91667,0.23345,0.07603,1.45077,2.3071,1.36685,0.008548,0.008548,0.008548
46,381.611,1.52477,2.2444,1.426,0.22681,0.20833,0.09123,0.03766,1.43865,7.27894,1.36775,0.008515,0.008515,0.008515
47,389.85,1.66394,2.34146,1.55923,0.20303,0.20833,0.07963,0.0365,1.36772,11.0884,1.31845,0.008482,0.008482,0.008482
48,398.111,1.46548,2.25325,1.41447,0.26613,0.20833,0.1628,0.07166,1.39522,5.96481,1.31291,0.008449,0.008449,0.008449
49,406.304,1.42411,2.30761,1.3183,0.21831,0.20833,0.22987,0.10334,1.40632,2.9273,1.31663,0.008416,0.008416,0.008416
50,414.516,1.6636,2.28397,1.54206,0.24528,0.60954,0.21364,0.09113,1.43936,2.78208,1.354,0.008383,0.008383,0.008383
51,422.702,1.48693,2.08285,1.34638,0.30371,0.29167,0.26211,0.12612,1.37323,2.96669,1.30479,0.00835,0.00835,0.00835
52,430.92,1.69122,2.1661,1.40414,0.27819,0.29167,0.28438,0.14671,1.42767,3.23988,1.31868,0.008317,0.008317,0.008317
53,439.426,1.5897,2.13416,1.4951,0.30939,0.29167,0.2487,0.11244,1.40848,2.74923,1.29784,0.008284,0.008284,0.008284
54,447.666,1.88278,2.13656,1.76536,0.29572,0.20833,0.21399,0.08835,1.41655,2.72905,1.36058,0.008251,0.008251,0.008251
55,455.906,1.6288,2.13165,1.51402,0.22872,0.20833,0.18048,0.07673,1.40073,2.28407,1.33724,0.008218,0.008218,0.008218
56,464.086,1.22641,1.77,1.11181,0.22368,0.20833,0.25224,0.10006,1.37197,2.06669,1.29588,0.008185,0.008185,0.008185
57,472.303,1.37575,1.71783,1.25531,0.20865,0.20833,0.2337,0.10211,1.34372,2.19139,1.28738,0.008152,0.008152,0.008152
58,480.517,1.60823,1.93378,1.39731,0.4316,0.20833,0.2255,0.07685,1.4594,2.38967,1.31789,0.008119,0.008119,0.008119
59,488.764,1.65446,2.05453,1.57912,0.22786,0.25,0.23444,0.09346,1.3386,2.00856,1.29481,0.008086,0.008086,0.008086
60,497.308,1.83219,2.16575,1.78678,0.29823,0.375,0.21629,0.10385,1.35827,2.03756,1.31098,0.008053,0.008053,0.008053
61,505.703,1.75689,2.00488,1.51133,0.19841,0.45833,0.22795,0.11207,1.35509,3.73781,1.27974,0.00802,0.00802,0.00802
62,514.115,1.56977,2.12889,1.39727,0.29777,0.16667,0.17621,0.08477,1.29814,6.07966,1.28041,0.007987,0.007987,0.007987
63,522.588,1.85539,2.59694,1.68284,0.23016,0.29167,0.26473,0.12348,1.34575,2.33278,1.27956,0.007954,0.007954,0.007954
64,530.833,1.67914,2.47788,1.6108,0.24839,0.20833,0.27579,0.10941,1.36718,3.77123,1.31369,0.007921,0.007921,0.007921
65,539.171,1.64463,2.15861,1.44575,0.18553,0.20833,0.20406,0.09235,1.34257,8.22316,1.29436,0.007888,0.007888,0.007888
66,547.429,1.81702,2.27873,1.64286,0.27563,0.45833,0.245,0.08412,1.60156,2.7127,1.40601,0.007855,0.007855,0.007855
67,555.63,1.48785,2.16788,1.40508,0.21269,0.25,0.26439,0.14174,1.42263,2.44989,1.30747,0.007822,0.007822,0.007822
68,563.946,1.54025,1.94069,1.44173,0.27347,0.25,0.23023,0.09913,1.33779,2.55153,1.277,0.007789,0.007789,0.007789
69,572.191,1.55921,2.00273,1.46942,0.42633,0.20833,0.24927,0.1284,1.31925,2.4337,1.24253,0.007756,0.007756,0.007756
70,580.447,1.49906,2.01137,1.26942,0.40254,0.25,0.29126,0.12544,1.41729,2.60509,1.3317,0.007723,0.007723,0.007723
71,588.59,1.2834,1.7224,1.24181,0.36843,0.25,0.34481,0.15295,1.37318,2.08083,1.29625,0.00769,0.00769,0.00769
72,597.084,1.49226,1.9155,1.27818,0.382,0.20833,0.28248,0.1364,1.34559,2.59922,1.29748,0.007657,0.007657,0.007657
73,605.353,1.74532,2.10147,1.62467,0.22452,0.33333,0.32084,0.14721,1.31167,2.97467,1.2515,0.007624,0.007624,0.007624
74,613.568,1.61491,2.20041,1.46704,0.30456,0.56589,0.33348,0.13293,1.33357,4.22246,1.26795,0.007591,0.007591,0.007591
75,621.805,1.6642,1.93181,1.46582,0.31983,0.21588,0.31823,0.11243,1.41509,3.38614,1.28785,0.007558,0.007558,0.007558
76,630.024,1.59606,2.07141,1.49418,0.24838,0.29167,0.28174,0.12509,1.43547,2.60091,1.31731,0.007525,0.007525,0.007525
77,638.19,1.3083,1.83353,1.09985,0.19785,0.41667,0.22709,0.08826,1.45897,2.05108,1.34434,0.007492,0.007492,0.007492
78,646.39,1.57207,2.23243,1.41903,0.04149,0.83333,0.18582,0.06465,1.55398,2.24612,1.42605,0.007459,0.007459,0.007459
79,654.628,1.41842,1.9592,1.35202,0.3342,0.25,0.27276,0.11588,1.49771,2.53748,1.37962,0.007426,0.007426,0.007426
80,662.749,1.50515,2.47909,1.33684,0.51946,0.25,0.29704,0.15733,1.31933,3.47382,1.26221,0.007393,0.007393,0.007393
81,670.877,1.42007,1.99427,1.34914,0.12956,0.83333,0.31418,0.1598,1.39019,2.2811,1.28343,0.00736,0.00736,0.00736
82,679.391,1.61359,2.32979,1.42312,0.19027,0.41667,0.26032,0.1331,1.42844,2.18951,1.31659,0.007327,0.007327,0.007327
83,688.034,1.46909,2.09158,1.50157,0.35378,0.16667,0.21207,0.08727,1.51726,2.55165,1.37188,0.007294,0.007294,0.007294
84,696.236,1.57194,2.37084,1.38888,0.47711,0.16667,0.22714,0.09873,1.39749,2.59725,1.30414,0.007261,0.007261,0.007261
85,704.821,1.20148,1.98126,1.13352,0.30555,0.25,0.27266,0.11737,1.33926,2.09788,1.29702,0.007228,0.007228,0.007228
86,712.992,1.41202,1.86814,1.22971,0.30742,0.20833,0.2824,0.11095,1.35469,2.31442,1.28509,0.007195,0.007195,0.007195
87,721.748,1.46035,1.78833,1.41161,0.22425,0.20833,0.20576,0.08161,1.31796,5.69785,1.28605,0.007162,0.007162,0.007162
88,729.918,1.34471,1.96963,1.28918,0.19113,0.20833,0.19853,0.0895,1.26651,4.3027,1.25039,0.007129,0.007129,0.007129
89,738.194,1.73046,2.29744,1.62424,0.268,0.08333,0.24983,0.09287,1.34353,2.63564,1.26059,0.007096,0.007096,0.007096
90,746.377,1.50406,2.16006,1.39759,0.22634,0.20833,0.2439,0.12119,1.33951,2.41405,1.26428,0.007063,0.007063,0.007063
91,754.581,1.43159,1.98012,1.38947,0.44723,0.16875,0.2605,0.10659,1.36902,2.54037,1.28003,0.00703,0.00703,0.00703
92,762.783,1.42121,1.84979,1.38328,0.34307,0.33333,0.3435,0.1592,1.49129,1.90104,1.34553,0.006997,0.006997,0.006997
93,771.268,1.62069,1.90695,1.39546,0.27617,0.33333,0.30236,0.13493,1.49152,2.24575,1.36498,0.006964,0.006964,0.006964
