epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,511.377,1.90118,3.58185,1.85338,0.1689,0.20833,0.11501,0.04912,1.39399,8.76031,1.35292,0.008053,0.008053,0.008053
61,519.855,1.72746,2.59642,1.53001,0.00562,0.95833,0.20288,0.08285,1.35188,2.60382,1.35317,0.00802,0.00802,0.00802
62,528.267,1.56746,2.24615,1.44588,0.00484,1,0.19872,0.08989,1.41879,2.54029,1.36066,0.007987,0.007987,0.007987
63,536.762,1.95354,2.52236,1.75365,0.33219,0.25,0.25278,0.11328,1.30299,8.74895,1.30679,0.007954,0.007954,0.007954
64,545.286,1.65939,2.14721,1.57838,0.22756,0.25,0.16344,0.07782,1.33812,34.1163,1.2661,0.007921,0.007921,0.007921
65,553.738,1.75772,2.09149,1.48873,0.17793,0.125,0.12498,0.05436,1.30369,29.8318,1.26384,0.007888,0.007888,0.007888
66,562.23,1.83233,2.29416,1.67702,0.14074,0.08333,0.11794,0.05064,1.41297,6.29442,1.35539,0.007855,0.007855,0.007855
67,570.69,1.47571,2.21154,1.41434,0.05792,0.79167,0.23365,0.10331,1.46054,2.41174,1.3427,0.007822,0.007822,0.007822
68,579.032,1.54466,2.12806,1.43372,0.16755,0.29167,0.22959,0.10703,1.41116,2.27726,1.31056,0.007789,0.007789,0.007789
69,587.413,1.55151,1.97314,1.44076,0.18294,0.33333,0.24477,0.10587,1.38079,2.25736,1.31858,0.007756,0.007756,0.007756
70,595.795,1.58695,2.05559,1.3466,0.24028,0.33333,0.197,0.07814,1.54174,2.15761,1.43145,0.007723,0.007723,0.007723
71,604.166,1.36831,1.87907,1.30005,0.27803,0.20833,0.20634,0.09522,1.43748,2.88939,1.38537,0.00769,0.00769,0.00769
72,612.627,1.43102,2.107,1.26829,0.1705,0.16667,0.19123,0.09509,1.29669,3.85927,1.3063,0.007657,0.007657,0.007657
73,621.102,1.73808,2.25334,1.65698,0.29643,0.25,0.32642,0.11554,1.27023,2.63161,1.26024,0.007624,0.007624,0.007624
74,629.913,1.64399,2.72038,1.47137,0.25596,0.29167,0.28186,0.10621,1.31828,3.91666,1.26053,0.007591,0.007591,0.007591
75,638.66,1.59621,2.17895,1.45927,0.25966,0.20833,0.28476,0.11268,1.36809,3.52113,1.2988,0.007558,0.007558,0.007558
76,647.218,1.70524,2.11594,1.54377,0.19823,0.375,0.23743,0.10894,1.37649,2.43291,1.29792,0.007525,0.007525,0.007525
77,655.635,1.33103,1.81046,1.12011,0.25344,0.33333,0.29953,0.11509,1.36829,2.36481,1.31241,0.007492,0.007492,0.007492
78,663.998,1.46903,2.07808,1.35595,0.26285,0.33333,0.31528,0.14829,1.35865,2.1674,1.29216,0.007459,0.007459,0.007459
79,672.692,1.40336,1.91695,1.35332,0.28017,0.29167,0.34372,0.14059,1.32161,2.53673,1.2649,0.007426,0.007426,0.007426
80,681.148,1.46137,1.95634,1.32465,0.3599,0.37485,0.38112,0.17678,1.33729,2.46708,1.27906,0.007393,0.007393,0.007393
81,689.801,1.49661,1.8031,1.41537,0.26043,0.375,0.3374,0.14578,1.35423,3.38361,1.27072,0.00736,0.00736,0.00736
82,698.251,1.57661,2.43252,1.45975,0.24159,0.375,0.27902,0.13699,1.28364,7.85741,1.2433,0.007327,0.007327,0.007327
83,706.731,1.54036,2.14797,1.52346,0.23969,0.125,0.21921,0.10713,1.34487,10.2297,1.27777,0.007294,0.007294,0.007294
