epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,1483.48,1.46376,1.8427,1.48842,0.1756,0.20833,0.22095,0.09722,1.42609,2.39037,1.2823,0.006931,0.006931,0.006931
95,1499.6,1.44561,2.04497,1.3774,0.37594,0.25,0.34226,0.16023,1.33655,2.46582,1.24162,0.006898,0.006898,0.006898
96,1516.02,1.07912,1.78392,1.02737,0.28876,0.33333,0.24612,0.10267,1.33527,3.31422,1.24876,0.006865,0.006865,0.006865
97,1532.31,1.6794,2.2179,1.5332,0.28008,0.20833,0.20662,0.09749,1.24879,3.7499,1.19933,0.006832,0.006832,0.006832
98,1548.46,1.62216,2.04742,1.43076,0.18955,0.20833,0.21542,0.11674,1.40019,2.52586,1.28579,0.006799,0.006799,0.006799
99,1565.32,1.45041,2.01742,1.31345,0.32431,0.20833,0.28321,0.13187,1.30343,2.13992,1.24636,0.006766,0.006766,0.006766
100,1581.21,1.22169,1.66374,1.10625,0.30102,0.20833,0.31823,0.12702,1.40224,2.24471,1.29585,0.006733,0.006733,0.006733
101,1597.21,1.36747,1.80018,1.25559,0.30365,0.375,0.3369,0.12964,1.35783,2.51928,1.25516,0.0067,0.0067,0.0067
102,1613.27,1.25863,1.68953,1.11243,0.19548,0.375,0.31543,0.13766,1.35298,2.24474,1.23882,0.006667,0.006667,0.006667
103,1630.35,1.57394,1.87966,1.50802,0.26169,0.35477,0.33196,0.16768,1.25678,2.0829,1.19783,0.006634,0.006634,0.006634
104,1647.03,1.28334,1.85119,1.26159,0.2825,0.29167,0.31476,0.1459,1.36853,1.95153,1.27027,0.006601,0.006601,0.006601
105,1663.7,1.445,1.75917,1.34972,0.21322,0.29167,0.2234,0.10171,1.42557,2.61275,1.30723,0.006568,0.006568,0.006568
106,1679.64,1.30014,1.79199,1.22231,0.18697,0.4121,0.28298,0.12368,1.34666,2.58319,1.26169,0.006535,0.006535,0.006535
107,1695.72,1.74445,2.25248,1.49922,0.44077,0.25,0.37687,0.13938,1.52042,2.11266,1.33089,0.006502,0.006502,0.006502
108,1711.78,1.53349,1.87154,1.42366,0.28083,0.33333,0.3682,0.14285,1.4924,2.66783,1.30156,0.006469,0.006469,0.006469
109,1728.06,1.30303,1.91449,1.28804,0.28334,0.24723,0.26306,0.11994,1.45832,3.62356,1.2811,0.006436,0.006436,0.006436
110,1744.13,1.41734,1.87557,1.27952,0.25225,0.29167,0.29541,0.13121,1.39761,2.41365,1.27592,0.006403,0.006403,0.006403
111,1760.34,1.63578,2.05726,1.4561,0.22624,0.29167,0.28419,0.14837,1.38998,2.32228,1.30044,0.00637,0.00637,0.00637
112,1776.64,1.58043,2.1876,1.5621,0.24353,0.3756,0.28378,0.15837,1.33845,2.15984,1.25602,0.006337,0.006337,0.006337
113,1792.91,1.35487,2.01475,1.23074,0.02604,0.91667,0.35869,0.16347,1.51014,2.03401,1.35145,0.006304,0.006304,0.006304
114,1808.75,1.39462,1.75962,1.31432,0.3717,0.25,0.31078,0.14238,1.34894,2.08224,1.24133,0.006271,0.006271,0.006271
115,1825.02,1.71144,2.01109,1.58777,0.23506,0.20833,0.27477,0.11712,1.35803,4.13694,1.24011,0.006238,0.006238,0.006238
116,1841.18,1.47418,1.82877,1.35795,0.27068,0.33333,0.32144,0.1601,1.34403,2.16548,1.23592,0.006205,0.006205,0.006205
117,1857.6,1.35085,1.69744,1.31131,0.36385,0.5,0.35142,0.14155,1.49256,2.07475,1.30774,0.006172,0.006172,0.006172
118,1874.44,1.38655,1.7072,1.2261,0.29098,0.375,0.3106,0.15153,1.42095,3.60229,1.29257,0.006139,0.006139,0.006139
119,1890.76,1.45517,1.74846,1.48957,0.21026,0.375,0.25122,0.10455,1.56163,2.19162,1.37916,0.006106,0.006106,0.006106
120,1907.01,1.40218,1.82517,1.25095,0.24318,0.50889,0.29511,0.14006,1.46425,2.15656,1.32268,0.006073,0.006073,0.006073
121,1923.18,1.54691,1.97381,1.41823,0.3253,0.54167,0.35476,0.16287,1.38769,2.50446,1.28534,0.00604,0.00604,0.00604
122,1939.12,1.19227,1.66533,1.05513,0.48572,0.15834,0.3582,0.17688,1.38015,2.12901,1.3002,0.006007,0.006007,0.006007
123,1955.69,1.63261,2.1342,1.54608,0.35488,0.375,0.3605,0.18402,1.30332,2.05486,1.24607,0.005974,0.005974,0.005974
124,1972.47,1.4102,1.81776,1.3145,0.28861,0.58333,0.3326,0.1787,1.30544,2.52591,1.2206,0.005941,0.005941,0.005941
125,1988.69,1.4954,1.65532,1.49767,0.21018,0.41667,0.33408,0.16588,1.42807,2.13195,1.27994,0.005908,0.005908,0.005908
126,2004.78,1.63674,1.89903,1.45087,0.26663,0.53037,0.31151,0.14466,1.52516,2.09245,1.33211,0.005875,0.005875,0.005875
127,2020.89,1.1645,1.53432,1.09136,0.23331,0.33333,0.27024,0.12116,1.5308,1.93097,1.3384,0.005842,0.005842,0.005842
128,2036.89,1.10075,1.45381,1.01483,0.30223,0.45135,0.36427,0.16625,1.4482,2.06044,1.3347,0.005809,0.005809,0.005809
129,2052.81,1.15907,1.58634,1.06934,0.35391,0.58333,0.32745,0.1698,1.43528,2.36188,1.36835,0.005776,0.005776,0.005776
130,2068.92,1.38104,1.63603,1.33673,0.30705,0.5,0.311,0.16846,1.36582,3.21834,1.28686,0.005743,0.005743,0.005743
131,2085.09,1.66612,1.8275,1.53365,0.28266,0.625,0.31331,0.16154,1.33084,3.20909,1.25782,0.00571,0.00571,0.00571
132,2101.43,1.31799,1.97806,1.21516,0.3512,0.625,0.37841,0.1825,1.3936,2.02013,1.27291,0.005677,0.005677,0.005677
133,2118.48,1.71698,1.94082,1.53177,0.40544,0.45833,0.40343,0.19778,1.44342,1.70516,1.29195,0.005644,0.005644,0.005644
134,2135.17,1.51,1.99182,1.36509,0.28173,0.625,0.38271,0.19937,1.44331,2.20087,1.28684,0.005611,0.005611,0.005611
135,2151.4,1.61922,2.19233,1.51396,0.29528,0.33333,0.31943,0.16647,1.54976,2.1916,1.35038,0.005578,0.005578,0.005578
136,2167.54,1.18667,1.5822,1.11528,0.24833,0.29167,0.27666,0.13224,1.59985,2.08783,1.38922,0.005545,0.005545,0.005545
137,2183.53,1.35045,1.74983,1.30717,0.21661,0.25,0.29833,0.14723,1.49274,2.14319,1.3109,0.005512,0.005512,0.005512
138,2199.67,1.27491,1.4787,1.25047,0.22537,0.29167,0.31616,0.17243,1.40843,2.1083,1.30768,0.005479,0.005479,0.005479
139,2215.75,1.44724,1.51345,1.29112,0.27533,0.375,0.32547,0.15511,1.44609,1.8202,1.30586,0.005446,0.005446,0.005446
140,2231.97,1.32561,1.77958,1.17057,0.2445,0.5,0.28353,0.13973,1.42192,2.73505,1.26023,0.005413,0.005413,0.005413
141,2249.01,1.36813,1.58979,1.38667,0.33361,0.29167,0.31323,0.1416,1.4527,2.20615,1.30179,0.00538,0.00538,0.00538
142,2265.71,1.32043,1.67979,1.18899,0.22838,0.41667,0.32376,0.16224,1.37172,3.50779,1.26401,0.005347,0.005347,0.005347
143,2282.09,1.58785,1.74388,1.49605,0.28981,0.41667,0.33614,0.17797,1.3396,3.74043,1.233,0.005314,0.005314,0.005314
144,2298.2,1.40076,1.59354,1.31467,0.35724,0.54167,0.41651,0.18827,1.3496,2.18258,1.24838,0.005281,0.005281,0.005281
145,2314.69,1.63963,1.77393,1.52022,0.40365,0.50787,0.42102,0.19585,1.33411,2.19705,1.24974,0.005248,0.005248,0.005248
146,2331.45,1.38526,1.72371,1.30111,0.25225,0.50613,0.29739,0.1729,1.38827,2.14517,1.28209,0.005215,0.005215,0.005215
147,2347.99,1.46548,1.64963,1.40402,0.20603,0.33333,0.27335,0.14523,1.48388,2.31016,1.32438,0.005182,0.005182,0.005182
148,2364.26,1.32398,1.94128,1.19239,0.22781,0.56564,0.2821,0.13879,1.45316,2.72891,1.31094,0.005149,0.005149,0.005149
149,2380.35,1.35427,1.79641,1.30867,0.31158,0.29167,0.2559,0.13449,1.53619,1.95836,1.3544,0.005116,0.005116,0.005116
150,2396.52,1.42327,2.0064,1.2647,0.26591,0.33333,0.33795,0.1744,1.36538,1.93709,1.25721,0.005083,0.005083,0.005083
151,2412.56,1.0696,1.65635,1.01443,0.33716,0.42409,0.33985,0.18135,1.31354,2.05253,1.22891,0.00505,0.00505,0.00505
152,2428.94,1.35617,1.76578,1.30134,0.28718,0.33333,0.32043,0.15903,1.34214,2.02196,1.23395,0.005017,0.005017,0.005017
153,2445.08,1.5401,1.9936,1.46183,0.19903,0.375,0.331,0.14673,1.3729,2.3861,1.23158,0.004984,0.004984,0.004984
154,2461.42,1.44901,1.90791,1.35695,0.32666,0.41667,0.32562,0.16524,1.34026,4.05716,1.20168,0.004951,0.004951,0.004951
155,2477.25,1.18157,3.12609,1.08334,0.32433,0.40035,0.3383,0.16945,1.35073,4.20493,1.21143,0.004918,0.004918,0.004918
156,2493.43,1.41757,1.71788,1.28505,0.25748,0.41667,0.33276,0.18212,1.3913,2.18698,1.23899,0.004885,0.004885,0.004885
157,2509.9,1.37612,1.70873,1.23423,0.36263,0.5,0.36252,0.1825,1.36182,1.88313,1.22703,0.004852,0.004852,0.004852
158,2526.33,1.3148,1.65152,1.25016,0.38372,0.625,0.40836,0.19844,1.42302,2.04588,1.27758,0.004819,0.004819,0.004819
159,2543.16,1.36955,1.82286,1.35348,0.30989,0.58333,0.354,0.17654,1.55431,2.48448,1.34989,0.004786,0.004786,0.004786
160,2559.17,1.16093,1.49615,1.12145,0.33152,0.45833,0.37068,0.15899,1.67379,1.77651,1.44933,0.004753,0.004753,0.004753
161,2575.53,1.3239,1.78753,1.14049,0.21768,0.41667,0.28119,0.15269,1.46557,1.89481,1.31815,0.00472,0.00472,0.00472
162,2591.6,1.44358,1.71364,1.40841,0.20559,0.46375,0.26807,0.13029,1.44326,2.23051,1.30984,0.004687,0.004687,0.004687
163,2607.72,1.23047,1.89511,1.04083,0.24102,0.41667,0.27271,0.15381,1.42293,2.12648,1.25929,0.004654,0.004654,0.004654
164,2623.65,1.16286,1.59499,1.078,0.23951,0.18426,0.28927,0.13549,1.65456,1.97755,1.3786,0.004621,0.004621,0.004621
165,2639.71,1.39002,1.86717,1.33348,0.1974,0.16667,0.29053,0.13441,1.64011,1.93197,1.38781,0.004588,0.004588,0.004588
166,2655.98,1.44001,1.83214,1.30479,0.28508,0.49848,0.2999,0.14318,1.48107,2.41207,1.30263,0.004555,0.004555,0.004555
167,2671.99,1.45837,2.15661,1.31121,0.23652,0.58333,0.30325,0.15349,1.40091,4.8703,1.25499,0.004522,0.004522,0.004522
168,2688.13,1.23993,2.49273,1.14002,0.23598,0.54167,0.32113,0.1539,1.37064,3.82366,1.24857,0.004489,0.004489,0.004489
169,2704.39,1.33219,1.86922,1.20593,0.31014,0.33333,0.31701,0.15688,1.40913,2.27824,1.28664,0.004456,0.004456,0.004456
170,2720.45,1.20746,1.7533,1.11653,0.20082,0.16667,0.29571,0.14619,1.36913,2.14161,1.285,0.004423,0.004423,0.004423
171,2736.53,1.27777,1.4884,1.24972,0.1991,0.29167,0.28851,0.14681,1.40657,2.29516,1.31579,0.00439,0.00439,0.00439
172,2752.73,1.3493,1.79044,1.31209,0.172,0.41667,0.27755,0.1346,1.42538,2.81577,1.30889,0.004357,0.004357,0.004357
173,2768.85,1.25243,1.82003,1.13496,0.23103,0.41667,0.30393,0.14563,1.57347,2.27405,1.36171,0.004324,0.004324,0.004324
174,2784.73,1.27607,1.69949,1.21287,0.29248,0.41667,0.29074,0.14732,1.54233,1.92218,1.32705,0.004291,0.004291,0.004291
175,2800.76,1.11019,1.38069,1.08518,0.32937,0.45041,0.32518,0.1589,1.41729,1.93015,1.27339,0.004258,0.004258,0.004258
176,2816.95,1.25994,1.61291,1.27737,0.36776,0.54167,0.37363,0.15145,1.36192,2.14657,1.26347,0.004225,0.004225,0.004225
177,2833.27,1.40103,1.65562,1.3466,0.33386,0.54167,0.34828,0.1755,1.40232,2.37551,1.31377,0.004192,0.004192,0.004192
178,2849.68,1.29113,1.72688,1.17117,0.27497,0.4743,0.30861,0.14934,1.49755,2.22901,1.36767,0.004159,0.004159,0.004159
179,2865.9,1.28652,1.57079,1.1847,0.24371,0.375,0.3114,0.12959,1.55358,2.03714,1.37877,0.004126,0.004126,0.004126
180,2882.31,1.30222,1.65003,1.2636,0.38172,0.45833,0.40874,0.15381,1.54763,2.04209,1.37794,0.004093,0.004093,0.004093
181,2898.51,1.48744,1.88323,1.34169,0.34499,0.58333,0.41685,0.17396,1.46357,2.3949,1.32289,0.00406,0.00406,0.00406
182,2914.89,1.36824,1.80051,1.17655,0.37034,0.54167,0.3774,0.18865,1.42157,2.60281,1.28751,0.004027,0.004027,0.004027
183,2931.51,1.2319,1.4094,1.14378,0.3592,0.5,0.36227,0.17972,1.45176,2.28219,1.32476,0.003994,0.003994,0.003994
184,2947.74,1.23892,1.46689,1.22833,0.37818,0.4562,0.32853,0.14592,1.53434,1.94813,1.39404,0.003961,0.003961,0.003961
185,2963.83,1.13807,1.41433,1.11846,0.45557,0.375,0.38494,0.16932,1.57184,1.7711,1.36596,0.003928,0.003928,0.003928
