epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,332.247,1.75877,2.26729,2.13471,0.23782,0.44226,0.20616,0.08278,1.40996,2.67374,2.01854,0.008581,0.008581,0.008581
45,339.717,1.46261,2.16209,1.91268,0.20303,0.04167,0.1938,0.05497,1.46085,2.69409,1.99294,0.008548,0.008548,0.008548
46,347.223,1.51574,2.2833,1.94515,0.26088,0.16667,0.19837,0.06017,1.41223,2.82714,2.02019,0.008515,0.008515,0.008515
47,354.782,1.70467,2.28724,2.24044,0.0422,0.875,0.11377,0.04982,1.40474,3.64075,1.96209,0.008482,0.008482,0.008482
48,362.279,1.53502,2.06335,2.00402,0.06377,0.16667,0.05589,0.02411,1.55479,6.14583,2.01314,0.008449,0.008449,0.008449
49,369.746,1.45285,2.11358,1.83375,0.16278,0.29167,0.13712,0.06307,1.4686,2.65244,1.97278,0.008416,0.008416,0.008416
50,377.196,1.69259,2.36007,2.17242,0.27829,0.125,0.17884,0.06658,1.37369,2.90105,1.93919,0.008383,0.008383,0.008383
51,384.653,1.6502,2.24306,1.91975,0.07602,0.25,0.0799,0.03661,1.39236,3.84412,1.87415,0.00835,0.00835,0.00835
52,392.186,1.6112,2.40404,1.96585,0.09091,0.125,0.0759,0.03399,1.37185,7.43238,1.85967,0.008317,0.008317,0.008317
53,399.644,1.67693,2.30439,2.06506,0.2129,0.2258,0.2017,0.08214,1.38924,2.99571,1.92252,0.008284,0.008284,0.008284
54,407.146,1.80807,2.49231,2.2921,0.24052,0.29035,0.18235,0.0694,1.45094,4.69796,1.97665,0.008251,0.008251,0.008251
55,414.643,1.7516,2.94303,2.20464,0.45664,0.29167,0.23594,0.07376,1.48791,4.22291,2.02569,0.008218,0.008218,0.008218
56,422.063,1.36947,2.22285,1.65688,0.05364,0.5,0.05239,0.02089,1.39249,7.41297,2.01405,0.008185,0.008185,0.008185
57,429.561,1.43676,2.02536,1.80351,0.17564,0.20833,0.10692,0.05124,1.29033,38.1734,1.87188,0.008152,0.008152,0.008152
58,437.038,1.60546,2.08322,1.96544,0.21059,0.375,0.16756,0.06434,1.33679,11.2959,1.97943,0.008119,0.008119,0.008119
59,444.578,1.81265,2.55857,2.25236,0.27506,0.16667,0.1465,0.04908,1.47648,7.4168,2.04998,0.008086,0.008086,0.008086
60,452.174,2.03495,2.72015,2.56493,0.28978,0.45833,0.21027,0.08639,1.46575,4.95751,1.97758,0.008053,0.008053,0.008053
61,459.681,1.75161,2.24239,2.20849,0.13579,0.20833,0.1898,0.07522,1.48496,4.14929,1.98513,0.00802,0.00802,0.00802
62,467.17,1.65046,2.38392,2.00192,0.10976,0.125,0.04364,0.01888,1.46111,7.23343,1.98423,0.007987,0.007987,0.007987
63,474.715,1.93076,2.82333,2.35025,0.03067,0.83333,0.08303,0.03203,1.4743,2.73369,1.94558,0.007954,0.007954,0.007954
64,482.246,1.71074,2.65191,2.24624,0.00584,0.95833,0.12126,0.05308,1.38227,2.88535,1.84566,0.007921,0.007921,0.007921
65,489.714,1.60123,2.46747,2.03064,0.05997,0.83333,0.11067,0.048,1.32704,6.75016,1.83223,0.007888,0.007888,0.007888
66,497.21,1.80006,2.49366,2.22867,0.00858,1,0.11172,0.0461,1.4028,2.86865,1.91599,0.007855,0.007855,0.007855
67,504.647,1.44119,2.33854,1.8724,0.12245,0.5,0.14949,0.05602,1.41654,3.32298,1.94779,0.007822,0.007822,0.007822
68,512.124,1.72695,2.30362,2.0571,0.06195,0.875,0.19485,0.0773,1.45357,2.5544,1.91632,0.007789,0.007789,0.007789
69,519.572,1.61321,2.18821,1.98054,0.15706,0.25,0.15687,0.04747,1.41476,3.05979,1.90164,0.007756,0.007756,0.007756
70,527.014,1.55138,2.23963,1.82444,0.11636,0.04167,0.11907,0.03167,1.48213,2.67192,1.96498,0.007723,0.007723,0.007723
71,534.441,1.29701,1.98631,1.61899,0.15975,0.04167,0.17909,0.05474,1.44779,2.74591,1.93486,0.00769,0.00769,0.00769
72,541.912,1.48488,2.04986,1.83169,0.19858,0.25,0.0962,0.036,1.39473,5.20217,1.91803,0.007657,0.007657,0.007657
73,549.393,1.87787,2.41802,2.30516,0.27858,0.20833,0.20819,0.08334,1.37238,2.88013,1.89866,0.007624,0.007624,0.007624
74,556.904,1.74105,2.89466,2.11021,0.34567,0.375,0.24128,0.08617,1.33745,2.71461,1.85704,0.007591,0.007591,0.007591
75,564.403,1.68864,2.25456,2.03452,0.20194,0.29167,0.13016,0.05893,1.35916,3.05972,1.85389,0.007558,0.007558,0.007558
76,571.962,1.78608,2.28093,2.10745,0.19193,0.5,0.19094,0.08626,1.26858,15.8825,1.81694,0.007525,0.007525,0.007525
77,579.418,1.28119,1.94215,1.49913,0.16587,0.54167,0.1822,0.0719,1.23196,11.3785,1.80394,0.007492,0.007492,0.007492
78,586.814,1.55328,2.15239,1.87544,0.17606,0.16667,0.17655,0.07355,1.28681,2.73267,1.83816,0.007459,0.007459,0.007459
79,594.293,1.57313,2.05682,1.95728,0.31692,0.25,0.20105,0.08729,1.31463,3.78542,1.84032,0.007426,0.007426,0.007426
80,601.784,1.4767,2.37791,1.82213,0.11798,0.29167,0.14005,0.05952,1.36694,12.6536,1.87265,0.007393,0.007393,0.007393
81,609.268,1.51493,2.19753,1.87536,0.11626,0.125,0.1215,0.04455,1.44872,4.42077,1.92621,0.00736,0.00736,0.00736
82,616.752,1.65034,2.31536,2.04773,0.49754,0.04167,0.16773,0.06807,1.44596,2.87751,1.90996,0.007327,0.007327,0.007327
83,624.282,1.5878,2.2234,2.04899,0.23347,0.20833,0.25179,0.07961,1.45032,3.79589,1.85756,0.007294,0.007294,0.007294
84,631.79,1.64502,2.28317,1.99704,0.19202,0.375,0.18037,0.05876,1.43817,3.5031,1.89163,0.007261,0.007261,0.007261
85,639.227,1.37244,1.8839,1.73754,0.20038,0.29167,0.21848,0.09539,1.42616,2.3625,1.913,0.007228,0.007228,0.007228
86,646.647,1.47973,2.00927,1.74524,0.20865,0.41667,0.18763,0.06629,1.46371,2.22208,1.96188,0.007195,0.007195,0.007195
87,654.14,1.53737,1.97073,2.02101,0.23948,0.41667,0.27319,0.1068,1.34914,2.27029,1.89298,0.007162,0.007162,0.007162
88,661.584,1.46748,2.03144,1.82935,0.21582,0.25,0.31283,0.12914,1.42615,2.93559,1.9458,0.007129,0.007129,0.007129
89,669.122,1.93773,2.56022,2.19941,0.37901,0.20833,0.19524,0.06726,1.44272,6.12631,1.93004,0.007096,0.007096,0.007096
90,676.632,1.69082,2.11879,2.1019,0.21109,0.20833,0.22041,0.07525,1.3714,5.203,1.89701,0.007063,0.007063,0.007063
91,684.173,1.76363,2.13944,2.12988,0.20332,0.28723,0.2238,0.07794,1.39632,3.05346,1.91562,0.00703,0.00703,0.00703
92,691.69,1.60548,2.11907,2.09316,0.21404,0.25,0.19612,0.07577,1.3045,2.63878,1.82423,0.006997,0.006997,0.006997
93,699.183,1.76455,2.15366,2.03009,0.18256,0.29167,0.11669,0.04767,1.31863,6.42691,1.86689,0.006964,0.006964,0.006964
94,706.615,1.55626,1.84115,2.17593,0.2102,0.125,0.10332,0.0419,1.39145,4.67378,1.89066,0.006931,0.006931,0.006931
95,714.087,1.46479,2.20226,1.95556,0.18875,0.12609,0.17368,0.07415,1.45293,2.47628,1.92244,0.006898,0.006898,0.006898
96,721.429,1.17258,1.70542,1.45524,0.18506,0.16667,0.20372,0.08977,1.42867,2.42142,1.88694,0.006865,0.006865,0.006865
97,728.951,1.72226,2.54564,2.14765,0.19248,0.33333,0.23814,0.10611,1.42374,3.42181,1.87499,0.006832,0.006832,0.006832
98,736.391,1.53618,2.13582,2.00214,0.23038,0.375,0.30279,0.14194,1.35814,2.79815,1.83761,0.006799,0.006799,0.006799
99,743.857,1.53252,2.17159,1.91978,0.41157,0.20833,0.30053,0.13849,1.30135,2.17061,1.81805,0.006766,0.006766,0.006766
100,751.25,1.23963,1.74441,1.46358,0.35553,0.20833,0.27122,0.11089,1.30591,2.20522,1.79373,0.006733,0.006733,0.006733
101,758.705,1.47367,1.9015,1.80369,0.23135,0.4516,0.28634,0.10878,1.28605,3.20114,1.81093,0.0067,0.0067,0.0067
102,766.109,1.27058,1.84886,1.59676,0.26268,0.29167,0.24664,0.10084,1.34301,2.49542,1.84898,0.006667,0.006667,0.006667
103,773.58,1.55972,2.03334,2.15676,0.26152,0.39867,0.29732,0.10439,1.39039,2.50556,1.88451,0.006634,0.006634,0.006634
104,780.984,1.3194,1.81453,1.78144,0.22327,0.29167,0.21508,0.09091,1.34088,5.6015,1.82721,0.006601,0.006601,0.006601
105,788.425,1.42994,1.84538,1.79914,0.16581,0.47222,0.21642,0.08528,1.25296,4.94313,1.80607,0.006568,0.006568,0.006568
106,795.86,1.3402,1.80094,1.75491,0.27454,0.70833,0.31958,0.12749,1.28991,4.74092,1.84078,0.006535,0.006535,0.006535
107,803.355,1.84534,2.3931,2.08328,0.23937,0.48537,0.31302,0.13285,1.27791,3.95939,1.81613,0.006502,0.006502,0.006502
108,810.827,1.53645,1.96739,1.91746,0.16381,0.08333,0.21798,0.08972,1.25745,2.99806,1.75856,0.006469,0.006469,0.006469
109,818.233,1.3922,1.8587,1.73374,0.2083,0.25,0.18346,0.07614,1.38783,2.73492,1.81223,0.006436,0.006436,0.006436
110,825.705,1.43959,1.92536,1.77595,0.16887,0.29167,0.1864,0.0792,1.3756,2.60159,1.80079,0.006403,0.006403,0.006403
111,833.213,1.69445,2.0283,2.04807,0.18,0.375,0.21347,0.08457,1.40825,2.10507,1.85925,0.00637,0.00637,0.00637
112,840.714,1.68811,2.05738,2.07409,0.23577,0.33425,0.24246,0.10388,1.32652,2.14461,1.80525,0.006337,0.006337,0.006337
113,848.198,1.59945,2.12207,1.88326,0.319,0.29167,0.28523,0.11968,1.38704,2.25154,1.85572,0.006304,0.006304,0.006304
114,855.632,1.45225,1.71763,1.76284,0.17961,0.2192,0.17155,0.06436,1.35614,2.23162,1.88618,0.006271,0.006271,0.006271
115,863.121,1.83193,2.096,2.22472,0.26548,0.41667,0.20872,0.08758,1.32094,2.90849,1.82854,0.006238,0.006238,0.006238
116,870.588,1.59557,2.05436,1.96016,0.22201,0.54167,0.25964,0.1109,1.31636,3.25129,1.83292,0.006205,0.006205,0.006205
117,878.071,1.47459,2.07224,1.86646,0.29653,0.33333,0.23112,0.097,1.32174,2.6417,1.84316,0.006172,0.006172,0.006172
118,885.574,1.35715,1.9606,1.71323,0.23916,0.5,0.28521,0.11142,1.4259,2.52818,1.9158,0.006139,0.006139,0.006139
119,893.05,1.46366,2.12028,1.99004,0.2758,0.41667,0.30558,0.12649,1.50436,5.59768,1.99213,0.006106,0.006106,0.006106
120,900.578,1.5118,2.34552,1.77304,0.26419,0.45833,0.29685,0.10657,1.46023,2.9354,1.95401,0.006073,0.006073,0.006073
121,908.032,1.53832,2.1007,1.98732,0.249,0.25,0.26839,0.10792,1.34294,2.14302,1.8289,0.00604,0.00604,0.00604
122,915.468,1.20701,1.7129,1.50966,0.14604,0.25,0.11449,0.05542,1.28754,3.77864,1.79535,0.006007,0.006007,0.006007
123,922.99,1.76916,2.32275,2.156,0.22104,0.375,0.20722,0.09528,1.28946,4.50559,1.80854,0.005974,0.005974,0.005974
124,930.485,1.38605,2.1106,1.84332,0.31896,0.29167,0.32453,0.13276,1.35655,2.40181,1.81239,0.005941,0.005941,0.005941
125,938.004,1.49095,1.80318,2.05026,0.26,0.33333,0.2731,0.11966,1.32875,2.72015,1.80364,0.005908,0.005908,0.005908
126,945.547,1.6184,2.01886,2.08058,0.21914,0.25,0.20459,0.09926,1.32555,3.58492,1.80492,0.005875,0.005875,0.005875
