epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,460.371,1.4922,2.32729,1.46331,0.03774,0.875,0.14749,0.06218,1.27701,2.33915,1.33154,0.0275343,0.0275343,0.0275343
44,470.677,1.83145,2.2166,1.56072,0.16674,0.625,0.19187,0.0688,1.41987,2.33797,1.35692,0.027428,0.027428,0.027428
45,481.127,1.47002,2.09368,1.4193,0.14164,0.29167,0.14379,0.06357,1.36735,3.21134,1.32586,0.0273217,0.0273217,0.0273217
46,491.739,1.52004,2.24539,1.40905,0.14143,0.125,0.08815,0.03796,1.34526,6.81644,1.31446,0.0272154,0.0272154,0.0272154
47,502.308,1.69818,2.53718,1.5847,0.03014,0.91667,0.12486,0.05025,1.51569,2.81797,1.4001,0.027109,0.027109,0.027109
48,513.293,1.46883,2.1404,1.41901,0.24317,0.125,0.12263,0.0549,1.44088,3.35483,1.35209,0.0270027,0.0270027,0.0270027
49,524.107,1.40812,2.07756,1.32616,0.16598,0.20833,0.12857,0.06208,1.49099,2.63663,1.38033,0.0268964,0.0268964,0.0268964
50,534.633,1.56007,2.35027,1.49481,0.16626,0.16667,0.18678,0.07439,1.37756,3.02933,1.32476,0.0267901,0.0267901,0.0267901
51,545.131,1.50283,2.03213,1.35353,0.20135,0.31541,0.19536,0.08036,1.42582,3.27665,1.36456,0.0266837,0.0266837,0.0266837
52,555.428,1.78629,2.1932,1.4564,0.19374,0.25,0.17977,0.08638,1.34424,3.2704,1.281,0.0265774,0.0265774,0.0265774
53,565.267,1.63853,2.23907,1.55969,0.11727,0.66667,0.139,0.05393,1.47919,2.50901,1.34221,0.0264711,0.0264711,0.0264711
54,575.258,1.78638,2.24352,1.69132,0.16082,0.41667,0.16864,0.05951,1.51788,2.76762,1.36875,0.0263648,0.0263648,0.0263648
55,585.25,1.73854,2.26339,1.55377,0.1669,0.45833,0.17327,0.06576,1.49102,2.34061,1.36409,0.0262584,0.0262584,0.0262584
56,594.935,1.24632,1.81349,1.12009,0.17742,0.45833,0.25167,0.07832,1.43926,2.31899,1.33218,0.0261521,0.0261521,0.0261521
57,605.423,1.33131,1.76138,1.23431,0.2331,0.33333,0.23886,0.09558,1.36082,2.39922,1.28208,0.0260458,0.0260458,0.0260458
58,617.17,1.72389,2.13025,1.4436,0.19635,0.20833,0.22101,0.11337,1.39937,3.16856,1.34602,0.0259395,0.0259395,0.0259395
59,628.683,1.6602,2.61953,1.60174,0.3748,0.16667,0.1681,0.07782,1.32286,6.91971,1.31806,0.0258331,0.0258331,0.0258331
60,639.187,1.93989,2.97486,1.87626,0.39999,0.16667,0.19796,0.0733,1.41089,5.11602,1.34469,0.0257268,0.0257268,0.0257268
61,650.211,1.71693,2.23113,1.53356,0.10348,0.54167,0.22162,0.09135,1.37369,2.95633,1.28461,0.0256205,0.0256205,0.0256205
62,662.215,1.63139,2.03063,1.42286,0.22428,0.25,0.19796,0.07882,1.33587,3.454,1.2599,0.0255142,0.0255142,0.0255142
63,673.984,1.88809,2.44667,1.74072,0.25209,0.29167,0.28809,0.10908,1.32514,2.6322,1.30004,0.0254078,0.0254078,0.0254078
64,686.77,1.70934,2.2708,1.64556,0.11117,0.16667,0.10157,0.04328,1.36448,32.2408,1.32664,0.0253015,0.0253015,0.0253015
65,697.411,1.70526,2.7271,1.49776,0.12132,0.17273,0.09069,0.03882,1.3712,14.5125,1.34264,0.0251952,0.0251952,0.0251952
66,707.915,1.81054,2.43411,1.66069,0.12617,0.5,0.13475,0.05676,1.37928,2.9192,1.32068,0.0250889,0.0250889,0.0250889
67,718.451,1.44968,2.28215,1.4056,0.01966,0.95833,0.17943,0.07982,1.39971,2.33196,1.29214,0.0249825,0.0249825,0.0249825
68,728.735,1.50468,2.13276,1.43824,0.18231,0.25,0.21698,0.08706,1.42357,2.18721,1.29125,0.0248762,0.0248762,0.0248762
69,739.046,1.57402,2.02246,1.49106,0.17641,0.20833,0.19293,0.09034,1.48581,2.31521,1.34426,0.0247699,0.0247699,0.0247699
70,748.971,1.67702,2.17125,1.43683,0.18912,0.14633,0.2658,0.10976,1.57912,2.27179,1.42182,0.0246636,0.0246636,0.0246636
71,758.725,1.3554,1.85533,1.28763,0.16579,0.58333,0.21329,0.09649,1.46841,2.45823,1.36362,0.0245572,0.0245572,0.0245572
72,768.516,1.43587,2.05566,1.2764,0.00384,1,0.2318,0.10937,1.37083,2.92142,1.2796,0.0244509,0.0244509,0.0244509
73,778.512,1.73039,2.31875,1.63247,0.0086,1,0.21286,0.08306,1.38549,2.62652,1.2906,0.0243446,0.0243446,0.0243446
74,788.631,1.5819,2.31126,1.47236,0.1434,0.25,0.24419,0.09503,1.39437,2.52669,1.29204,0.0242383,0.0242383,0.0242383
75,798.624,1.67493,2.22035,1.45025,0.28823,0.33333,0.29393,0.13224,1.40646,2.08003,1.30533,0.0241319,0.0241319,0.0241319
76,809.347,1.65297,2.36866,1.51099,0.46691,0.21967,0.26625,0.12164,1.39507,4.5073,1.29453,0.0240256,0.0240256,0.0240256
77,819.046,1.29328,2.23777,1.10044,0.26896,0.25,0.31675,0.12529,1.42458,3.20897,1.31914,0.0239193,0.0239193,0.0239193
78,829.164,1.52178,2.3752,1.36242,0.0148,0.95833,0.23229,0.08643,1.38566,2.45474,1.30945,0.0238129,0.0238129,0.0238129
79,839.583,1.49195,2.26697,1.38736,0.1386,0.125,0.1015,0.05152,1.31178,4.61918,1.26646,0.0237066,0.0237066,0.0237066
80,850.041,1.48087,2.65408,1.2995,0.05529,0.95833,0.27564,0.13513,1.27984,5.521,1.22508,0.0236003,0.0236003,0.0236003
81,861.674,1.38605,2.24324,1.36824,0.00391,0.95833,0.2744,0.1165,1.30284,2.69422,1.22623,0.023494,0.023494,0.023494
82,871.867,1.59706,2.51992,1.41635,0.0127,0.875,0.2729,0.10778,1.28518,2.43495,1.23723,0.0233876,0.0233876,0.0233876
83,882.23,1.48799,2.24865,1.48337,0.46499,0.20833,0.21567,0.11166,1.33818,2.58374,1.27728,0.0232813,0.0232813,0.0232813
84,892.766,1.58131,2.44405,1.43991,0.35148,0.20833,0.20845,0.11393,1.36251,4.29555,1.28016,0.023175,0.023175,0.023175
85,902.688,1.25199,2.32115,1.16126,0.40904,0.16667,0.23236,0.11657,1.34268,2.45283,1.25713,0.0230687,0.0230687,0.0230687
86,912.59,1.44189,2.05732,1.26807,0.0129,0.95833,0.32877,0.142,1.37452,2.16051,1.26211,0.0229623,0.0229623,0.0229623
87,923.108,1.42651,2.0044,1.38425,0.22546,0.57019,0.2944,0.13855,1.31235,2.15601,1.24623,0.022856,0.022856,0.022856
88,933.016,1.40951,2.02881,1.31636,0.26129,0.375,0.30921,0.1459,1.35087,2.54113,1.28423,0.0227497,0.0227497,0.0227497
89,943.771,1.66443,2.13438,1.47065,0.3194,0.29167,0.28789,0.12672,1.37509,2.72486,1.29266,0.0226434,0.0226434,0.0226434
90,953.736,1.62455,2.21883,1.46347,0.28409,0.20833,0.18382,0.07495,1.50356,3.4694,1.37476,0.022537,0.022537,0.022537
91,963.789,1.61985,2.42426,1.48862,0.2954,0.16667,0.16619,0.07138,1.53097,3.38578,1.34949,0.0224307,0.0224307,0.0224307
92,973.74,1.51953,2.17282,1.46568,0.1681,0.20833,0.18519,0.08859,1.42493,2.58902,1.30626,0.0223244,0.0223244,0.0223244
93,983.651,1.65893,2.35133,1.43605,0.16209,0.20833,0.20683,0.08326,1.3163,2.54992,1.30794,0.0222181,0.0222181,0.0222181
94,993.478,1.518,1.98131,1.5548,0.16148,0.20833,0.18656,0.0755,1.37847,2.92214,1.32425,0.0221117,0.0221117,0.0221117
95,1003.5,1.47299,2.19328,1.40968,0.19136,0.20833,0.23457,0.0943,1.38496,2.63138,1.30778,0.0220054,0.0220054,0.0220054
96,1013.19,1.13085,1.86907,1.05608,0.18772,0.20833,0.29128,0.10775,1.45463,2.18264,1.31988,0.0218991,0.0218991,0.0218991
97,1023.1,1.72739,2.1658,1.57015,0.22068,0.20833,0.29624,0.12846,1.41901,2.0704,1.31469,0.0217928,0.0217928,0.0217928
98,1033.15,1.60261,2.00241,1.42335,0.16821,0.20833,0.26711,0.1379,1.36143,2.55082,1.28773,0.0216864,0.0216864,0.0216864
99,1043.1,1.49033,2.13449,1.35757,0.16442,0.20833,0.2515,0.13902,1.35451,2.2908,1.29413,0.0215801,0.0215801,0.0215801
100,1052.78,1.22662,1.71171,1.07599,0.40676,0.16667,0.27652,0.14354,1.32941,2.27901,1.3129,0.0214738,0.0214738,0.0214738
101,1063.72,1.51061,1.9294,1.36893,0.3522,0.24923,0.30044,0.13043,1.35533,2.28195,1.28144,0.0213675,0.0213675,0.0213675
102,1074.64,1.27361,1.71405,1.10892,0.28418,0.20833,0.23959,0.0968,1.45574,3.38081,1.35235,0.0212611,0.0212611,0.0212611
103,1084.63,1.61148,2.03474,1.56059,0.23397,0.25,0.31866,0.1336,1.42906,2.17351,1.29201,0.0211548,0.0211548,0.0211548
104,1094.32,1.28895,2.00613,1.29988,0.28269,0.29167,0.32641,0.13506,1.41217,2.10473,1.29621,0.0210485,0.0210485,0.0210485
105,1104.3,1.42932,1.86217,1.31576,0.3635,0.16667,0.25083,0.11176,1.42582,3.20241,1.30464,0.0209422,0.0209422,0.0209422
106,1114.28,1.36765,1.94787,1.26523,0.56664,0.16667,0.26659,0.10809,1.49711,2.36468,1.3423,0.0208358,0.0208358,0.0208358
107,1124.1,1.7046,2.29749,1.48605,0.26382,0.16667,0.25887,0.10273,1.37667,2.10519,1.2893,0.0207295,0.0207295,0.0207295
108,1134.02,1.46782,1.92828,1.3934,0.19171,0.20833,0.29454,0.11578,1.32264,2.38952,1.24875,0.0206232,0.0206232,0.0206232
109,1144.17,1.37174,1.89749,1.33331,0.25544,0.1718,0.25441,0.10509,1.28971,2.66472,1.22913,0.0205169,0.0205169,0.0205169
110,1154.28,1.56604,2.04749,1.38694,0.30971,0.16667,0.29343,0.13995,1.32851,2.24176,1.24632,0.0204105,0.0204105,0.0204105
111,1164.65,1.56469,2.09056,1.45017,0.20984,0.25,0.24541,0.10504,1.52833,2.22348,1.34817,0.0203042,0.0203042,0.0203042
112,1174.85,1.73506,2.02627,1.61266,0.21878,0.35031,0.29878,0.13805,1.35541,1.89953,1.27351,0.0201979,0.0201979,0.0201979
113,1185.33,1.51359,2.25096,1.32981,0.35771,0.20833,0.32386,0.15715,1.35771,2.0148,1.27573,0.0200916,0.0200916,0.0200916
114,1196.93,1.40433,1.85802,1.28963,0.24828,0.16667,0.24487,0.10688,1.36711,3.16971,1.27738,0.0199852,0.0199852,0.0199852
115,1207.08,1.83247,2.15949,1.67362,0.26092,0.13288,0.24472,0.12739,1.36553,2.32449,1.26221,0.0198789,0.0198789,0.0198789
116,1217.29,1.56336,1.95495,1.40602,0.28901,0.25,0.31,0.14559,1.30857,2.06273,1.23182,0.0197726,0.0197726,0.0197726
117,1227.4,1.44718,1.87899,1.399,0.30002,0.25,0.28441,0.11071,1.47237,2.2272,1.31274,0.0196663,0.0196663,0.0196663
118,1238.09,1.4104,1.78227,1.26547,0.34221,0.16667,0.22013,0.08469,1.55836,2.44558,1.39843,0.0195599,0.0195599,0.0195599
119,1248.39,1.54569,1.84987,1.58654,0.81237,0.125,0.24885,0.10593,1.48317,2.90091,1.30504,0.0194536,0.0194536,0.0194536
120,1258.76,1.4217,1.94612,1.25491,0.1626,0.33333,0.23678,0.11239,1.41474,2.22954,1.29359,0.0193473,0.0193473,0.0193473
121,1270.75,1.61596,1.85784,1.50433,0.23312,0.29133,0.22594,0.11899,1.36287,2.26185,1.27554,0.019241,0.019241,0.019241
122,1281.65,1.25219,1.72612,1.07071,0.39699,0.25,0.32452,0.13612,1.38387,2.21134,1.28282,0.0191346,0.0191346,0.0191346
123,1293.06,1.7159,2.17539,1.61711,0.32137,0.25,0.30109,0.14458,1.37776,2.34283,1.30503,0.0190283,0.0190283,0.0190283
124,1303.36,1.52977,2.00819,1.38739,0.25424,0.33333,0.27482,0.12058,1.42619,3.00242,1.30508,0.018922,0.018922,0.018922
125,1313.75,1.55807,1.79998,1.52198,0.18134,0.29543,0.26677,0.12227,1.48554,2.20485,1.32193,0.0188157,0.0188157,0.0188157
126,1323.89,1.67036,1.92261,1.4757,0.24809,0.25,0.22612,0.10287,1.50102,2.32134,1.35188,0.0187093,0.0187093,0.0187093
127,1334.16,1.22714,1.73112,1.12887,0.29575,0.25,0.22984,0.09679,1.54388,1.95035,1.34043,0.018603,0.018603,0.018603
128,1345.04,1.17922,1.85082,1.07746,0.32665,0.16667,0.28961,0.10345,1.49991,2.15854,1.33506,0.0184967,0.0184967,0.0184967
129,1354.99,1.28171,1.79916,1.1661,0.28025,0.33333,0.31384,0.12957,1.44006,2.20854,1.30386,0.0183904,0.0183904,0.0183904
130,1365,1.49174,1.7342,1.41592,0.24937,0.45833,0.27276,0.12462,1.28489,3.52824,1.227,0.018284,0.018284,0.018284
131,1374.98,1.67281,1.91668,1.52915,0.22711,0.29167,0.2454,0.12649,1.34959,2.78118,1.25847,0.0181777,0.0181777,0.0181777
132,1384.96,1.36833,2.03981,1.23266,0.23651,0.29167,0.26917,0.12304,1.42007,2.18176,1.26875,0.0180714,0.0180714,0.0180714
133,1394.96,1.72344,1.91039,1.57854,0.24661,0.45833,0.28356,0.13087,1.41044,2.0263,1.25618,0.0179651,0.0179651,0.0179651
134,1404.86,1.60225,1.86652,1.40984,0.20685,0.4239,0.32373,0.14843,1.38973,2.22924,1.2478,0.0178587,0.0178587,0.0178587
135,1414.84,1.71282,2.11529,1.54905,0.36501,0.25,0.31423,0.1315,1.33046,2.12604,1.25867,0.0177524,0.0177524,0.0177524
136,1424.65,1.24557,1.81762,1.13804,0.40948,0.16667,0.29551,0.13903,1.3483,2.24563,1.27537,0.0176461,0.0176461,0.0176461
137,1434.5,1.3244,1.99619,1.26917,0.2443,0.20833,0.27155,0.13428,1.40326,2.02266,1.28747,0.0175398,0.0175398,0.0175398
138,1445.44,1.38428,1.74905,1.32864,0.42196,0.18344,0.33431,0.13081,1.33402,2.07583,1.24073,0.0174334,0.0174334,0.0174334
139,1457.14,1.43292,1.70834,1.2662,0.20928,0.375,0.313,0.13136,1.33102,2.34598,1.2517,0.0173271,0.0173271,0.0173271
140,1468.6,1.32179,1.98729,1.17271,0.29521,0.33333,0.30244,0.13652,1.29876,3.28696,1.2434,0.0172208,0.0172208,0.0172208
141,1480.39,1.4249,1.83002,1.40038,0.25616,0.33333,0.29527,0.13755,1.35199,2.03557,1.28198,0.0171145,0.0171145,0.0171145
142,1491.8,1.23849,1.79886,1.16442,0.19184,0.375,0.29921,0.13904,1.35785,2.14606,1.26544,0.0170081,0.0170081,0.0170081
143,1502.27,1.5268,1.75997,1.44028,0.20277,0.5,0.30917,0.14522,1.3052,2.97081,1.22348,0.0169018,0.0169018,0.0169018
144,1512.07,1.40637,1.73971,1.33526,0.16736,0.375,0.29102,0.1498,1.33339,2.51988,1.23961,0.0167955,0.0167955,0.0167955
145,1522.12,1.62251,1.88504,1.51735,0.18099,0.41667,0.26583,0.13312,1.32667,2.30022,1.24052,0.0166892,0.0166892,0.0166892
146,1531.98,1.41786,1.90232,1.30848,0.506,0.16667,0.31033,0.13865,1.31076,2.34773,1.24812,0.0165828,0.0165828,0.0165828
