epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,647.852,1.72458,2.13504,1.54202,0.18001,0.45833,0.2427,0.10501,1.31173,9.96829,1.27532,0.007525,0.007525,0.007525
77,656.221,1.28592,1.87498,1.08436,0.24209,0.17333,0.23088,0.10755,1.32306,3.4349,1.28856,0.007492,0.007492,0.007492
78,664.588,1.4941,2.29333,1.38835,0.13041,0.5,0.20961,0.07867,1.26812,2.62833,1.25571,0.007459,0.007459,0.007459
79,672.843,1.48699,1.99643,1.41917,0.36178,0.16667,0.24756,0.10133,1.33291,2.49356,1.29564,0.007426,0.007426,0.007426
80,681.235,1.48453,2.20612,1.3179,0.24633,0.20833,0.24917,0.11832,1.25762,2.45591,1.21428,0.007393,0.007393,0.007393
81,689.913,1.42861,1.96322,1.37663,0.10271,0.66667,0.28841,0.13006,1.357,2.24363,1.25475,0.00736,0.00736,0.00736
82,698.687,1.58583,2.13404,1.4287,0.24407,0.20833,0.23999,0.11329,1.3613,2.90872,1.26849,0.007327,0.007327,0.007327
83,707.043,1.52755,2.65406,1.52093,0.16097,0.33333,0.24759,0.10439,1.31985,4.188,1.28551,0.007294,0.007294,0.007294
84,715.508,1.59011,2.68048,1.43658,0.22607,0.33333,0.22323,0.09971,1.33313,2.60996,1.31794,0.007261,0.007261,0.007261
85,723.858,1.20956,1.82535,1.14179,0.19539,0.20833,0.19098,0.08943,1.4046,2.39126,1.30992,0.007228,0.007228,0.007228
86,732.212,1.38428,2.14083,1.24908,0.29231,0.20833,0.2109,0.08913,1.46101,2.599,1.33865,0.007195,0.007195,0.007195
87,740.635,1.5315,2.06825,1.46304,0.24685,0.125,0.18529,0.08922,1.28287,3.56792,1.26528,0.007162,0.007162,0.007162
88,749.041,1.41816,2.12887,1.32064,0.4374,0.16667,0.24027,0.10623,1.40072,2.51585,1.28195,0.007129,0.007129,0.007129
89,757.555,1.71063,2.34724,1.50792,0.20251,0.41667,0.25937,0.09699,1.43924,2.18571,1.31788,0.007096,0.007096,0.007096
90,766.015,1.50268,2.36998,1.43046,0.18791,0.08333,0.16294,0.07739,1.52412,2.46631,1.35937,0.007063,0.007063,0.007063
91,774.44,1.57789,2.21357,1.48014,0.14575,0.25,0.16509,0.08091,1.56364,3.79919,1.35713,0.00703,0.00703,0.00703
92,782.804,1.49822,2.11415,1.43581,0.2572,0.16667,0.26858,0.11658,1.38852,2.46062,1.27417,0.006997,0.006997,0.006997
93,791.279,1.62049,2.16477,1.39861,0.29681,0.16667,0.25933,0.11064,1.34963,2.36004,1.28297,0.006964,0.006964,0.006964
94,799.766,1.52015,1.86686,1.52043,0.54204,0.16667,0.23462,0.09756,1.37578,3.11088,1.30687,0.006931,0.006931,0.006931
95,808.202,1.45918,2.136,1.38339,0.65388,0.16667,0.27948,0.11603,1.36697,2.55992,1.28565,0.006898,0.006898,0.006898
96,816.668,1.21456,1.7755,1.11122,0.23809,0.29167,0.29183,0.11061,1.40204,2.33339,1.29494,0.006865,0.006865,0.006865
97,825.219,1.7271,2.11218,1.57727,0.29987,0.25,0.28404,0.11267,1.37544,2.36123,1.2684,0.006832,0.006832,0.006832
98,833.698,1.57277,1.94865,1.40107,0.29078,0.29167,0.2965,0.12885,1.33612,2.52239,1.25918,0.006799,0.006799,0.006799
99,842.129,1.52822,2.03142,1.37266,0.29832,0.33333,0.2753,0.12275,1.29096,2.74295,1.25245,0.006766,0.006766,0.006766
100,850.53,1.2869,1.64003,1.13725,0.29348,0.33333,0.27921,0.12229,1.29963,2.54057,1.24448,0.006733,0.006733,0.006733
101,858.953,1.52474,1.80891,1.34063,0.2184,0.5,0.27606,0.11485,1.31579,2.83863,1.26078,0.0067,0.0067,0.0067
102,867.343,1.26944,1.66753,1.11967,0.16617,0.43194,0.25238,0.10224,1.41457,2.95067,1.28316,0.006667,0.006667,0.006667
103,875.783,1.66084,2.01929,1.56112,0.30243,0.375,0.29767,0.13208,1.47767,2.47156,1.31775,0.006634,0.006634,0.006634
