epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,1273.84,1.30092,1.72535,1.56954,0.13751,0.41667,0.1562,0.04951,1.474,2.74757,1.95602,0.006865,0.006865,0.006865
97,1287.2,1.83781,2.44492,2.24815,0.11463,0.20833,0.1303,0.05024,1.4376,2.99937,1.95162,0.006832,0.006832,0.006832
98,1300.48,1.66068,2.14827,2.11394,0.23748,0.20833,0.23477,0.10428,1.45426,2.16423,1.94112,0.006799,0.006799,0.006799
99,1313.88,1.65091,2.16834,1.99265,0.27091,0.16667,0.23956,0.1034,1.49558,2.29259,1.95379,0.006766,0.006766,0.006766
100,1327.11,1.24703,1.93013,1.46824,0.16944,0.45833,0.14547,0.05534,1.50286,2.78937,1.96155,0.006733,0.006733,0.006733
101,1340.33,1.56436,1.99785,1.86236,0.11442,0.36083,0.07934,0.03302,1.51033,3.13598,1.96529,0.0067,0.0067,0.0067
102,1353.59,1.42084,2.09383,1.71396,0.02558,0.875,0.07743,0.03356,1.51372,2.77732,1.97528,0.006667,0.006667,0.006667
103,1366.98,1.72759,2.21144,2.28074,0.21758,0.33333,0.17879,0.07393,1.42017,2.23682,1.88922,0.006634,0.006634,0.006634
104,1380.19,1.43934,2.07332,1.86878,0.22777,0.33333,0.22236,0.08651,1.43428,2.55871,1.88383,0.006601,0.006601,0.006601
105,1393.45,1.52491,1.97005,1.8838,0.12067,0.20833,0.12734,0.0492,1.49674,2.51926,1.95034,0.006568,0.006568,0.006568
106,1406.67,1.37239,1.9379,1.79314,0.10831,0.16667,0.12945,0.03888,1.64133,2.367,2.07795,0.006535,0.006535,0.006535
107,1419.97,1.89807,2.37258,2.16395,0.16934,0.3654,0.18552,0.06612,1.53053,2.20709,1.98225,0.006502,0.006502,0.006502
108,1433.27,1.65695,1.98169,2.05193,0.17602,0.33333,0.25289,0.10052,1.42979,2.55871,1.90083,0.006469,0.006469,0.006469
109,1446.52,1.46591,2.06059,1.81726,0.30675,0.35067,0.28378,0.0987,1.44949,2.52662,1.93684,0.006436,0.006436,0.006436
110,1459.79,1.67451,2.07636,1.96578,0.25549,0.24332,0.2268,0.10105,1.36112,2.3938,1.85948,0.006403,0.006403,0.006403
111,1473.1,1.65337,2.11447,2.03548,0.22133,0.125,0.14321,0.05742,1.41305,2.67554,1.89891,0.00637,0.00637,0.00637
112,1486.5,1.77725,2.10955,2.17744,0.26496,0.375,0.2285,0.08638,1.46255,2.55797,1.95547,0.006337,0.006337,0.006337
113,1499.8,1.56838,2.06834,1.86088,0.3349,0.33333,0.23027,0.11281,1.44833,2.10493,1.91126,0.006304,0.006304,0.006304
114,1513.19,1.55136,1.76405,1.82623,0.30295,0.41667,0.25524,0.11139,1.4383,2.46804,1.89211,0.006271,0.006271,0.006271
115,1526.63,1.90139,2.15852,2.26252,0.40023,0.29167,0.27927,0.09324,1.38775,4.5075,1.89084,0.006238,0.006238,0.006238
116,1540.01,1.61331,2.00146,1.98956,0.39871,0.41452,0.24224,0.08877,1.4139,2.49484,1.93584,0.006205,0.006205,0.006205
117,1553.27,1.56323,2.00363,1.96604,0.15375,0.30299,0.15839,0.0585,1.42396,3.10963,1.91601,0.006172,0.006172,0.006172
118,1566.53,1.44338,1.94878,1.80581,0.21686,0.20833,0.1642,0.07056,1.42534,2.79997,1.93325,0.006139,0.006139,0.006139
119,1579.79,1.48082,1.84273,1.96233,0.21707,0.5,0.22396,0.0889,1.46037,2.81144,1.908,0.006106,0.006106,0.006106
120,1593.08,1.50254,1.8685,1.7996,0.2402,0.29167,0.15634,0.06808,1.54986,2.58738,1.95381,0.006073,0.006073,0.006073
121,1606.41,1.6569,1.99413,2.07521,0.22996,0.33333,0.1878,0.07462,1.54794,2.71964,1.96484,0.00604,0.00604,0.00604
122,1619.69,1.36066,1.72561,1.55735,0.2139,0.26103,0.15833,0.07347,1.45005,2.68751,1.92342,0.006007,0.006007,0.006007
123,1633,1.79827,2.2203,2.13565,0.19319,0.29167,0.14096,0.05838,1.4276,2.79316,1.90532,0.005974,0.005974,0.005974
